,▶ -> ▶,▶ -> Create Fine,Create Fine -> Send Fine,Send Fine -> ■,■ -> ■,Send Fine -> Insert Fine Notification,Insert Fine Notification -> Add penalty,Add penalty -> Send for Credit Collection,Send for Credit Collection -> ■,Add penalty -> Payment,Payment -> ■,Insert Fine Notification -> Insert Date Appeal to Prefecture,Insert Date Appeal to Prefecture -> Add penalty,Add penalty -> Send Appeal to Prefecture,Send Appeal to Prefecture -> ■,Create Fine -> Payment,Payment -> Payment,Add penalty -> Insert Date Appeal to Prefecture,Insert Date Appeal to Prefecture -> Send Appeal to Prefecture,Payment -> Send for Credit Collection,Send Appeal to Prefecture -> Receive Result Appeal from Prefecture,Receive Result Appeal from Prefecture -> Notify Result Appeal to Offender,Notify Result Appeal to Offender -> Payment,Send Fine -> Payment,Insert Fine Notification -> Payment,Payment -> Add penalty,Payment -> Send Fine,Notify Result Appeal to Offender -> Appeal to Judge,Appeal to Judge -> ■,Send Appeal to Prefecture -> Add penalty,Add penalty -> Receive Result Appeal from Prefecture,Notify Result Appeal to Offender -> Send for Credit Collection,Insert Fine Notification -> Appeal to Judge,Appeal to Judge -> Add penalty,Send Fine -> Insert Date Appeal to Prefecture,Add penalty -> ■,Appeal to Judge -> Payment,Add penalty -> Appeal to Judge,Notify Result Appeal to Offender -> ■,▶ -> Send for Credit Collection,Receive Result Appeal from Prefecture -> ■,Payment -> Insert Fine Notification,▶ -> Payment
2006-07-21 00:00:00+00:00,108,108,54,0,32,2,79,0,0,0,29,1,0,0,3,14,1,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-22 00:00:00+00:00,145,145,74,0,10,4,14,1,0,1,10,0,0,0,0,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-07-23 00:00:00+00:00,74,74,108,0,3,4,7,0,0,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-24 00:00:00+00:00,62,62,49,0,39,3,7,0,0,0,39,1,0,0,0,25,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-25 00:00:00+00:00,52,52,41,0,34,0,0,2,0,1,34,0,1,0,0,21,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-26 00:00:00+00:00,59,59,37,0,23,0,1,1,0,0,23,0,0,0,0,15,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-27 00:00:00+00:00,69,69,41,0,37,1,2,1,0,0,37,0,0,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-28 00:00:00+00:00,88,88,54,0,20,1,3,2,0,0,20,0,1,0,0,15,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-29 00:00:00+00:00,123,123,69,0,15,0,0,1,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-30 00:00:00+00:00,65,65,90,0,3,0,0,0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-31 00:00:00+00:00,67,67,47,0,25,0,1,0,0,0,25,0,3,0,0,18,2,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01 00:00:00+00:00,61,61,48,0,37,2,2,0,0,0,37,0,2,0,0,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-02 00:00:00+00:00,76,76,48,0,32,2,1,1,0,0,31,1,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-03 00:00:00+00:00,79,79,53,0,33,1,1,0,0,1,33,0,2,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-04 00:00:00+00:00,141,141,59,0,39,0,1,1,0,0,39,0,0,0,0,20,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006-08-05 00:00:00+00:00,156,156,110,0,16,1,0,0,0,0,16,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-06 00:00:00+00:00,72,72,113,0,1,0,0,1,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-07 00:00:00+00:00,59,59,50,0,37,0,0,1,0,0,37,0,1,0,0,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-08 00:00:00+00:00,53,53,39,0,33,0,0,0,0,2,27,0,0,0,5,20,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-09 00:00:00+00:00,81,81,37,0,25,3,3,1,0,0,25,1,1,0,0,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-10 00:00:00+00:00,60,60,57,0,35,6,0,0,0,3,35,6,0,0,0,24,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-11 00:00:00+00:00,87,87,47,0,31,2,0,1,0,1,31,2,2,0,0,13,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-12 00:00:00+00:00,102,102,58,0,12,0,0,0,0,0,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-13 00:00:00+00:00,112,112,69,0,1,0,0,3,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-14 00:00:00+00:00,135,135,84,0,35,1,1,0,0,1,35,0,0,0,0,28,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-15 00:00:00+00:00,65,65,93,0,5,1,1,2,0,1,5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-16 00:00:00+00:00,76,76,45,0,43,0,0,0,0,0,42,0,0,0,0,20,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-17 00:00:00+00:00,93,93,58,149,180,459,9,0,0,0,31,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-18 00:00:00+00:00,123,123,59,120,165,461,4,0,0,3,45,0,0,0,0,34,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2006-08-19 00:00:00+00:00,88,88,91,0,16,1,1,0,0,0,16,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-20 00:00:00+00:00,78,78,69,0,0,5,3,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-21 00:00:00+00:00,72,72,52,0,36,5,5,0,0,0,36,0,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-22 00:00:00+00:00,80,80,46,0,37,2,3,2,0,0,37,0,2,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-23 00:00:00+00:00,58,58,55,0,36,1,14,0,0,0,36,1,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-24 00:00:00+00:00,49,49,47,0,36,2,4,0,0,0,36,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-25 00:00:00+00:00,78,78,32,0,27,2,107,0,0,0,27,10,1,0,0,17,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-26 00:00:00+00:00,94,94,57,0,19,1,111,0,0,0,19,12,0,0,0,21,1,0,0,0,0,0,1,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-27 00:00:00+00:00,48,48,55,0,2,1,1,0,0,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-28 00:00:00+00:00,49,49,36,0,38,3,153,0,0,0,38,4,1,0,0,12,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-08-29 00:00:00+00:00,58,58,33,0,32,2,53,0,0,0,32,0,1,0,0,16,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-30 00:00:00+00:00,59,59,47,0,24,0,26,0,0,0,24,1,0,0,0,11,0,0,1,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-31 00:00:00+00:00,36,36,47,0,36,1,22,0,0,1,26,1,0,9,10,12,0,0,0,0,0,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01 00:00:00+00:00,45,45,26,0,21,3,12,0,0,0,21,2,0,0,0,10,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-02 00:00:00+00:00,47,47,32,0,12,0,11,1,0,0,12,0,1,0,0,13,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-03 00:00:00+00:00,26,26,29,0,4,0,1,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-04 00:00:00+00:00,28,28,10,0,29,0,74,0,0,0,29,2,1,0,0,16,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-05 00:00:00+00:00,23,23,21,0,31,0,63,1,0,0,30,1,0,0,0,7,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-06 00:00:00+00:00,22,22,15,0,14,3,14,0,0,0,14,2,1,0,0,8,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-07 00:00:00+00:00,26,26,19,0,16,0,74,0,0,0,16,0,2,0,0,3,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-08 00:00:00+00:00,32,32,20,0,17,0,25,0,0,1,17,0,1,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-09 00:00:00+00:00,41,41,26,141,147,439,3,127,0,100,6,0,0,5,0,6,3,2,1,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-10 00:00:00+00:00,28,28,25,0,5,1,2,41,0,38,5,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-11 00:00:00+00:00,47,47,17,0,28,1,6,7,0,13,28,0,0,3,0,11,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-09-12 00:00:00+00:00,27,27,21,0,21,0,1,3,0,15,21,0,2,2,0,26,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-13 00:00:00+00:00,22,22,18,0,25,0,0,4,0,9,25,0,2,2,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-14 00:00:00+00:00,26,26,13,0,15,0,2,0,0,0,15,0,1,0,0,9,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-15 00:00:00+00:00,4,4,16,0,13,0,1,3,0,2,13,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-16 00:00:00+00:00,9,9,1,0,5,0,99,1,0,1,5,11,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-17 00:00:00+00:00,13,13,0,0,3,0,0,3,0,2,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-18 00:00:00+00:00,10,10,3,0,14,0,77,4,0,1,14,4,1,0,0,10,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-19 00:00:00+00:00,17,17,1,0,12,0,51,69,0,15,12,2,1,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-09-20 00:00:00+00:00,10,10,1,0,33,1,21,11,0,2,27,0,4,0,6,16,2,1,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-21 00:00:00+00:00,13,13,2,0,9,1,12,6,0,1,9,2,6,0,0,8,2,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-22 00:00:00+00:00,12,12,1,0,15,0,4,4,0,3,15,1,1,1,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-23 00:00:00+00:00,22,22,3,0,10,3,7,0,0,0,10,0,0,0,0,9,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-24 00:00:00+00:00,4,4,3,0,1,0,0,0,0,2,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-25 00:00:00+00:00,6,6,1,0,16,0,4,1,0,1,16,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-26 00:00:00+00:00,11,11,0,0,21,0,48,3,0,0,21,1,1,0,0,6,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-27 00:00:00+00:00,14,14,0,0,14,0,2,0,0,0,14,0,1,0,0,11,1,0,1,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-28 00:00:00+00:00,8,8,3,0,11,3,30,0,0,0,11,1,1,0,0,11,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-29 00:00:00+00:00,12,12,2,0,18,2,27,1,0,0,13,0,3,0,5,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-30 00:00:00+00:00,26,26,1,0,7,0,6,1,0,1,7,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01 00:00:00+00:00,13,13,0,0,2,0,3,0,0,1,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-02 00:00:00+00:00,11,11,3,0,27,1,2,1,0,0,27,0,2,0,0,10,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-03 00:00:00+00:00,10,10,2,0,20,0,0,0,0,1,17,0,1,0,3,9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-04 00:00:00+00:00,9,9,0,0,12,0,0,0,0,1,12,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-05 00:00:00+00:00,11,11,1,0,11,1,1,0,0,0,11,0,1,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 00:00:00+00:00,13,13,0,0,21,0,1,0,0,0,21,0,0,0,0,11,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 00:00:00+00:00,23,23,0,0,12,0,0,0,0,0,12,0,0,0,0,13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 00:00:00+00:00,6,6,1,0,2,0,0,1,0,2,2,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 00:00:00+00:00,11,11,0,0,16,0,1,0,0,0,16,0,3,6,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 00:00:00+00:00,11,11,0,0,28,1,1,0,0,0,20,0,1,2,8,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 00:00:00+00:00,12,12,4,103,122,462,0,0,0,0,19,0,2,0,0,7,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-12 00:00:00+00:00,8,8,7,0,17,5,5,0,0,0,17,1,0,0,0,5,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-13 00:00:00+00:00,11,11,2,0,15,0,0,1,0,0,15,0,0,0,0,6,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-14 00:00:00+00:00,21,21,1,0,6,3,3,0,0,1,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-15 00:00:00+00:00,9,9,0,0,4,1,0,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-16 00:00:00+00:00,17,17,0,0,31,0,0,8,0,1,27,0,0,0,4,9,0,0,0,2,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-17 00:00:00+00:00,14,14,4,0,23,3,3,1,0,3,23,0,1,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-18 00:00:00+00:00,10,10,4,0,22,3,4,1,0,0,22,0,1,0,0,10,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-19 00:00:00+00:00,17,17,0,0,32,0,0,3,0,0,32,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-20 00:00:00+00:00,14,14,5,0,25,0,1,3,0,2,25,0,1,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-21 00:00:00+00:00,25,25,5,0,10,1,1,2,0,0,10,0,0,0,0,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-22 00:00:00+00:00,16,16,0,0,5,0,0,9,0,6,5,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-23 00:00:00+00:00,14,14,6,0,35,2,177,2,0,3,35,7,1,0,0,10,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-24 00:00:00+00:00,12,12,6,0,26,2,76,76,0,37,26,6,1,8,0,8,2,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-25 00:00:00+00:00,17,17,2,0,38,0,22,67,0,60,31,2,0,6,7,10,0,1,0,0,0,0,1,0,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-26 00:00:00+00:00,18,18,3,0,21,3,12,0,0,1,21,1,1,0,0,14,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-27 00:00:00+00:00,15,15,5,0,44,1,9,98,0,73,43,0,2,2,1,13,0,2,1,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2006-10-28 00:00:00+00:00,15,15,2,0,14,1,7,29,0,37,14,0,0,0,0,13,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-10-29 00:00:00+00:00,7,7,0,0,0,0,2,19,0,25,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-30 00:00:00+00:00,18,18,2,0,35,2,6,4,0,20,35,0,3,0,0,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-10-31 00:00:00+00:00,17,17,6,0,34,0,1,9,0,7,34,1,2,2,0,12,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01 00:00:00+00:00,9,9,1,0,2,0,1,13,0,4,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-02 00:00:00+00:00,16,16,2,0,39,0,43,0,0,1,39,1,0,0,0,7,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-03 00:00:00+00:00,10,10,3,135,169,447,35,63,0,14,34,0,0,2,0,13,2,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2006-11-04 00:00:00+00:00,23,23,0,0,12,0,16,43,0,24,12,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-05 00:00:00+00:00,14,14,0,0,2,0,4,11,0,4,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-06 00:00:00+00:00,18,18,3,0,34,1,4,55,0,20,34,0,1,0,0,11,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-07 00:00:00+00:00,20,20,4,0,34,0,3,22,0,4,34,0,1,0,0,14,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-08 00:00:00+00:00,24,24,2,0,35,0,0,2,0,3,34,0,0,0,1,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-09 00:00:00+00:00,14,14,3,0,33,0,0,0,0,2,33,0,0,0,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-10 00:00:00+00:00,17,17,2,0,40,1,1,3,0,3,39,0,2,0,0,12,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-11 00:00:00+00:00,15,15,1,0,21,2,3,1,0,0,21,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-12 00:00:00+00:00,12,12,0,0,2,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-13 00:00:00+00:00,50,50,2,0,50,0,0,2,0,0,50,0,1,0,0,10,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-14 00:00:00+00:00,46,46,32,0,45,0,0,1,0,0,44,0,0,0,0,18,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-15 00:00:00+00:00,40,40,35,0,43,0,3,64,0,38,33,0,1,9,10,11,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-16 00:00:00+00:00,52,52,22,130,164,431,11,0,0,0,34,4,0,0,0,18,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-17 00:00:00+00:00,36,36,37,0,29,0,5,41,0,43,29,0,0,4,0,15,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-18 00:00:00+00:00,53,53,23,0,16,0,2,30,0,24,16,0,0,2,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-11-19 00:00:00+00:00,28,28,27,0,3,0,0,17,0,10,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-20 00:00:00+00:00,41,41,18,0,36,0,1,11,0,7,36,0,0,2,0,10,1,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-21 00:00:00+00:00,31,31,28,0,27,0,74,2,0,2,27,5,1,1,0,13,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-22 00:00:00+00:00,34,34,24,0,22,0,21,7,0,2,22,1,0,0,0,7,2,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-23 00:00:00+00:00,63,63,20,0,32,0,43,0,0,0,30,3,0,0,0,14,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2006-11-24 00:00:00+00:00,51,51,43,0,34,0,66,2,0,3,34,5,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-25 00:00:00+00:00,48,48,38,0,17,1,21,43,0,7,17,4,1,1,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
